,year,month,day,hour,PM2.5,temperature,pressure,rain,wind_speed,E,ENE,ESE,N,NE,NNE,NNW,NW,S,SE,SSE,SSW,SW,W,WNW,WSW
210,2013,3.0,9.0,18.0,17.0,7.4,1015.9,0.0,4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
211,2013,3.0,9.0,19.0,15.0,6.4,1018.1,0.0,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
212,2013,3.0,9.0,20.0,18.0,5.6,1019.7,0.0,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
213,2013,3.0,9.0,21.0,12.0,4.8,1020.3,0.0,3.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
214,2013,3.0,9.0,22.0,11.0,3.8,1021.2,0.0,1.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
215,2013,3.0,9.0,23.0,6.0,0.8,1021.3,0.0,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
216,2013,3.0,10.0,0.0,11.0,-0.5,1020.8,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
217,2013,3.0,10.0,1.0,11.0,-0.2,1021.1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
218,2013,3.0,10.0,2.0,6.0,-2.1,1020.9,0.0,0.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
219,2013,3.0,10.0,3.0,10.0,-2.0,1021.1,0.0,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220,2013,3.0,10.0,4.0,18.0,-1.3,1021.9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
221,2013,3.0,10.0,5.0,21.0,-1.8,1022.0,0.0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
223,2013,3.0,10.0,7.0,24.0,3.5,1023.2,0.0,2.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
224,2013,3.0,10.0,8.0,31.0,5.3,1023.5,0.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
225,2013,3.0,10.0,9.0,26.0,6.8,1023.1,0.0,5.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
226,2013,3.0,10.0,10.0,27.0,8.3,1022.4,0.0,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
227,2013,3.0,10.0,11.0,30.0,9.8,1021.9,0.0,2.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
228,2013,3.0,10.0,12.0,28.0,10.4,1021.0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
229,2013,3.0,10.0,13.0,34.0,11.2,1020.0,0.0,2.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
230,2013,3.0,10.0,14.0,28.0,11.4,1019.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
231,2013,3.0,10.0,15.0,37.0,11.3,1018.7,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
232,2013,3.0,10.0,16.0,36.0,10.4,1018.3,0.0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
233,2013,3.0,10.0,17.0,38.0,9.1,1018.2,0.0,4.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
234,2013,3.0,10.0,18.0,44.0,8.2,1018.5,0.0,2.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
235,2013,3.0,10.0,19.0,60.0,7.7,1018.8,0.0,2.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
236,2013,3.0,10.0,20.0,70.0,7.4,1018.8,0.0,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
237,2013,3.0,10.0,21.0,64.0,6.5,1018.9,0.0,2.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
238,2013,3.0,10.0,22.0,70.0,5.9,1018.5,0.0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
239,2013,3.0,10.0,23.0,81.0,3.0,1018.7,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
240,2013,3.0,11.0,0.0,90.0,0.3,1018.5,0.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
241,2013,3.0,11.0,1.0,95.0,-0.7,1018.0,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
242,2013,3.0,11.0,2.0,95.0,-1.7,1017.4,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
243,2013,3.0,11.0,3.0,96.0,-2.1,1017.2,0.0,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
244,2013,3.0,11.0,4.0,97.0,-1.6,1016.9,0.0,1.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
245,2013,3.0,11.0,5.0,106.0,-2.3,1016.9,0.0,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
246,2013,3.0,11.0,6.0,114.0,-2.1,1017.0,0.0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
247,2013,3.0,11.0,7.0,112.0,1.3,1017.4,0.0,1.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
248,2013,3.0,11.0,8.0,113.0,3.1,1017.5,0.0,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
249,2013,3.0,11.0,9.0,120.0,4.6,1016.8,0.0,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
250,2013,3.0,11.0,10.0,141.0,6.7,1016.0,0.0,1.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
251,2013,3.0,11.0,11.0,140.0,7.6,1015.0,0.0,1.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
252,2013,3.0,11.0,12.0,149.0,9.7,1013.4,0.0,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
253,2013,3.0,11.0,13.0,150.0,11.3,1012.3,0.0,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
254,2013,3.0,11.0,14.0,114.0,11.4,1010.9,0.0,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
255,2013,3.0,11.0,15.0,106.0,10.7,1010.3,0.0,2.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
256,2013,3.0,11.0,16.0,113.0,10.4,1009.5,0.0,3.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
257,2013,3.0,11.0,17.0,132.0,9.7,1009.7,0.0,2.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
258,2013,3.0,11.0,18.0,149.0,9.7,1009.8,0.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
259,2013,3.0,11.0,19.0,144.0,9.6,1010.0,0.0,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
260,2013,3.0,11.0,20.0,156.0,9.8,1010.4,0.0,1.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
261,2013,3.0,11.0,21.0,174.0,9.6,1009.8,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
262,2013,3.0,11.0,22.0,152.0,9.3,1009.2,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
263,2013,3.0,11.0,23.0,113.0,8.6,1008.0,0.0,1.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
264,2013,3.0,12.0,0.0,89.0,6.3,1007.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
265,2013,3.0,12.0,1.0,106.0,4.8,1006.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
266,2013,3.0,12.0,2.0,125.0,5.3,1005.8,0.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
267,2013,3.0,12.0,3.0,117.0,6.4,1005.8,0.1,2.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
268,2013,3.0,12.0,4.0,112.0,4.3,1006.3,0.4,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,2013,3.0,12.0,5.0,140.0,4.7,1006.1,0.1,1.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
270,2013,3.0,12.0,6.0,146.0,4.1,1006.2,0.9,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
271,2013,3.0,12.0,7.0,115.0,3.5,1006.9,0.9,1.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
272,2013,3.0,12.0,8.0,120.0,3.1,1006.9,0.4,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
273,2013,3.0,12.0,9.0,116.0,3.4,1006.6,0.0,1.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
274,2013,3.0,12.0,10.0,123.0,3.7,1006.8,0.0,0.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
275,2013,3.0,12.0,11.0,130.0,4.4,1006.5,0.0,1.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
276,2013,3.0,12.0,12.0,132.0,4.8,1006.8,0.0,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277,2013,3.0,12.0,13.0,129.0,5.3,1006.6,0.1,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278,2013,3.0,12.0,14.0,139.0,5.6,1007.1,0.0,1.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
279,2013,3.0,12.0,15.0,135.0,6.4,1007.6,0.0,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
280,2013,3.0,12.0,16.0,133.0,6.6,1008.1,0.0,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
281,2013,3.0,12.0,17.0,141.0,6.4,1009.4,0.0,1.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,2013,3.0,12.0,18.0,124.0,5.8,1011.1,0.0,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,2013,3.0,12.0,19.0,137.0,3.3,1012.5,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
284,2013,3.0,12.0,20.0,160.0,2.9,1014.1,0.0,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
285,2013,3.0,12.0,21.0,140.0,3.6,1015.5,0.0,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
286,2013,3.0,12.0,22.0,88.0,1.9,1016.7,0.0,1.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
287,2013,3.0,12.0,23.0,50.0,3.8,1017.7,0.0,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
288,2013,3.0,13.0,0.0,22.0,3.4,1018.5,0.0,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
289,2013,3.0,13.0,1.0,10.0,2.7,1018.9,0.0,2.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
290,2013,3.0,13.0,2.0,10.0,2.8,1019.3,0.0,2.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
291,2013,3.0,13.0,3.0,7.0,2.4,1019.7,0.0,1.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
292,2013,3.0,13.0,4.0,11.0,0.3,1020.5,0.0,0.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
293,2013,3.0,13.0,5.0,3.0,-0.9,1021.0,0.0,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
294,2013,3.0,13.0,6.0,3.0,0.8,1022.2,0.0,1.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
295,2013,3.0,13.0,7.0,3.0,3.7,1023.3,0.0,2.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
296,2013,3.0,13.0,8.0,8.0,4.8,1024.6,0.0,3.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
297,2013,3.0,13.0,9.0,20.0,5.5,1025.2,0.0,3.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,2013,3.0,13.0,10.0,16.0,6.4,1025.2,0.0,2.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,2013,3.0,13.0,11.0,14.0,6.6,1024.4,0.0,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
300,2013,3.0,13.0,12.0,12.0,7.6,1023.7,0.0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,2013,3.0,13.0,13.0,17.0,8.5,1022.9,0.0,2.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,2013,3.0,13.0,14.0,15.0,9.5,1022.2,0.0,1.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
303,2013,3.0,13.0,15.0,3.0,9.7,1021.7,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
304,2013,3.0,13.0,16.0,3.0,9.1,1021.9,0.0,1.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
305,2013,3.0,13.0,17.0,3.0,7.1,1022.3,0.0,2.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
306,2013,3.0,13.0,18.0,23.0,6.1,1022.8,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
307,2013,3.0,13.0,19.0,31.0,5.5,1023.5,0.0,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
308,2013,3.0,13.0,20.0,37.0,5.0,1023.7,0.0,2.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
309,2013,3.0,13.0,21.0,35.0,4.8,1024.0,0.0,3.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
310,2013,3.0,13.0,22.0,37.0,4.0,1023.8,0.0,3.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
311,2013,3.0,13.0,23.0,42.0,2.9,1024.1,0.0,2.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
312,2013,3.0,14.0,0.0,62.0,2.5,1024.2,0.0,2.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
313,2013,3.0,14.0,1.0,71.0,1.6,1024.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
314,2013,3.0,14.0,2.0,60.0,1.3,1023.9,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
315,2013,3.0,14.0,3.0,65.0,-0.1,1023.8,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
316,2013,3.0,14.0,4.0,49.0,-0.5,1023.9,0.0,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
317,2013,3.0,14.0,5.0,72.0,-0.8,1024.3,0.0,1.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
318,2013,3.0,14.0,6.0,73.0,-0.8,1024.3,0.0,2.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
319,2013,3.0,14.0,7.0,69.0,-0.4,1024.6,0.0,2.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
320,2013,3.0,14.0,8.0,72.0,0.5,1024.9,0.0,2.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
321,2013,3.0,14.0,9.0,84.0,2.2,1024.3,0.0,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
322,2013,3.0,14.0,10.0,101.0,3.9,1023.4,0.0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
323,2013,3.0,14.0,11.0,111.0,5.5,1022.3,0.0,1.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
324,2013,3.0,14.0,12.0,97.0,7.2,1021.3,0.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
325,2013,3.0,14.0,13.0,104.0,8.7,1020.0,0.0,3.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
326,2013,3.0,14.0,14.0,108.0,9.9,1019.4,0.0,3.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
327,2013,3.0,14.0,15.0,105.0,9.3,1018.7,0.0,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
328,2013,3.0,14.0,16.0,105.0,8.6,1018.1,0.0,3.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
329,2013,3.0,14.0,17.0,106.0,7.6,1018.3,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
330,2013,3.0,14.0,18.0,115.0,6.8,1018.4,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
331,2013,3.0,14.0,19.0,119.0,6.2,1018.4,0.0,1.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
332,2013,3.0,14.0,20.0,115.0,5.9,1018.3,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
333,2013,3.0,14.0,21.0,119.0,3.5,1018.4,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334,2013,3.0,14.0,22.0,140.0,1.4,1018.2,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
335,2013,3.0,14.0,23.0,162.0,1.6,1017.7,0.0,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,2013,3.0,15.0,0.0,165.0,2.3,1017.8,0.0,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
337,2013,3.0,15.0,1.0,180.0,2.4,1017.4,0.0,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338,2013,3.0,15.0,2.0,183.0,2.0,1016.6,0.0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
339,2013,3.0,15.0,3.0,182.0,1.5,1016.3,0.0,1.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
340,2013,3.0,15.0,4.0,173.0,1.0,1016.2,0.0,0.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
341,2013,3.0,15.0,5.0,166.0,0.7,1016.1,0.0,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
342,2013,3.0,15.0,6.0,163.0,0.6,1016.0,0.0,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
343,2013,3.0,15.0,7.0,137.0,2.4,1016.3,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
344,2013,3.0,15.0,8.0,164.0,4.2,1016.5,0.0,1.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
345,2013,3.0,15.0,9.0,172.0,6.4,1015.9,0.0,1.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
346,2013,3.0,15.0,10.0,173.0,8.1,1015.1,0.0,1.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
347,2013,3.0,15.0,11.0,3.0,9.0,1014.2,0.0,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
348,2013,3.0,15.0,12.0,110.0,10.3,1013.2,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
349,2013,3.0,15.0,13.0,227.0,12.0,1011.9,0.0,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
350,2013,3.0,15.0,14.0,236.0,12.2,1011.4,0.0,2.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
351,2013,3.0,15.0,15.0,256.0,12.3,1010.9,0.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
352,2013,3.0,15.0,16.0,287.0,11.5,1010.9,0.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
353,2013,3.0,15.0,17.0,278.0,10.6,1011.6,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
354,2013,3.0,15.0,18.0,269.0,9.1,1012.2,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
355,2013,3.0,15.0,19.0,286.0,7.0,1012.5,0.0,1.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
356,2013,3.0,15.0,20.0,304.0,6.3,1013.8,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
357,2013,3.0,15.0,21.0,312.0,7.1,1014.4,0.0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
358,2013,3.0,15.0,22.0,316.0,7.3,1015.3,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
359,2013,3.0,15.0,23.0,353.0,7.3,1015.5,0.0,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
360,2013,3.0,16.0,0.0,355.0,6.5,1015.6,0.0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
361,2013,3.0,16.0,1.0,328.0,5.9,1015.9,0.0,1.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
362,2013,3.0,16.0,2.0,308.0,5.9,1016.5,0.0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
363,2013,3.0,16.0,3.0,304.0,5.6,1017.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
364,2013,3.0,16.0,4.0,314.0,3.9,1018.0,0.0,1.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
365,2013,3.0,16.0,5.0,276.0,5.3,1018.7,0.0,1.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
366,2013,3.0,16.0,6.0,276.0,4.8,1019.3,0.0,1.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
367,2013,3.0,16.0,7.0,275.0,6.0,1020.1,0.0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
369,2013,3.0,16.0,9.0,272.0,10.7,1020.9,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
370,2013,3.0,16.0,10.0,264.0,12.6,1020.2,0.0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
371,2013,3.0,16.0,11.0,270.0,13.5,1019.9,0.0,1.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
372,2013,3.0,16.0,12.0,227.0,14.0,1018.5,0.0,2.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
373,2013,3.0,16.0,13.0,183.0,14.1,1017.5,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
374,2013,3.0,16.0,14.0,166.0,14.5,1016.6,0.0,2.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
375,2013,3.0,16.0,15.0,150.0,13.6,1015.6,0.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
376,2013,3.0,16.0,16.0,165.0,12.9,1015.1,0.0,1.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
377,2013,3.0,16.0,17.0,185.0,12.4,1014.8,0.0,2.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
378,2013,3.0,16.0,18.0,216.0,12.0,1014.2,0.0,2.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
379,2013,3.0,16.0,19.0,188.0,10.8,1014.7,0.0,1.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
380,2013,3.0,16.0,20.0,197.0,10.0,1014.6,0.0,1.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
381,2013,3.0,16.0,21.0,228.0,9.2,1014.1,0.0,2.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
382,2013,3.0,16.0,22.0,242.0,8.3,1013.4,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
383,2013,3.0,16.0,23.0,210.0,7.8,1012.6,0.0,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
384,2013,3.0,17.0,0.0,166.0,7.2,1012.2,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
385,2013,3.0,17.0,1.0,162.0,6.5,1011.2,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
386,2013,3.0,17.0,2.0,176.0,5.6,1009.8,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
387,2013,3.0,17.0,3.0,217.0,6.8,1008.8,0.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
388,2013,3.0,17.0,4.0,183.0,5.9,1007.9,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
389,2013,3.0,17.0,5.0,180.0,5.3,1007.5,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
390,2013,3.0,17.0,6.0,184.0,4.2,1006.0,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
391,2013,3.0,17.0,7.0,206.0,5.6,1005.8,0.0,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
392,2013,3.0,17.0,8.0,206.0,7.6,1005.3,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
393,2013,3.0,17.0,9.0,257.0,9.3,1004.7,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
394,2013,3.0,17.0,10.0,267.0,10.6,1003.6,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
395,2013,3.0,17.0,11.0,293.0,12.9,1001.9,0.0,1.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,2013,3.0,17.0,12.0,322.0,14.4,1000.1,0.0,1.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
397,2013,3.0,17.0,13.0,294.0,15.1,998.7,0.0,2.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
398,2013,3.0,17.0,14.0,332.0,15.9,997.5,0.0,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
399,2013,3.0,17.0,15.0,352.0,15.5,996.6,0.0,1.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,2013,3.0,17.0,16.0,362.0,15.3,996.2,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
401,2013,3.0,17.0,17.0,356.0,14.1,996.1,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
402,2013,3.0,17.0,18.0,344.0,12.0,996.1,0.0,0.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
403,2013,3.0,17.0,19.0,357.0,9.3,996.1,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
404,2013,3.0,17.0,20.0,364.0,11.5,996.3,0.0,1.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
405,2013,3.0,17.0,21.0,392.0,10.9,996.2,0.0,1.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
406,2013,3.0,17.0,22.0,423.0,10.0,995.9,0.0,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
407,2013,3.0,17.0,23.0,434.0,8.7,996.0,0.0,1.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
408,2013,3.0,18.0,0.0,450.0,9.0,995.9,0.0,1.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
409,2013,3.0,18.0,1.0,463.0,8.8,996.3,0.0,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
